census_id,kernel_spill_100,kernel_spill_300,kernel_spill_500,airbnb_listings,geometry,Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros,other_owners,individual_owners,legal_entity_owners,hoa_owners,total_owners,pct_legal_entity,edu_level_1,edu_level_2,edu_level_3,edu_level_4,edu_level_5,edu_level_6,total_population,pct_edu_1,pct_edu_2,pct_edu_3,pct_edu_4,pct_edu_5,pct_edu_6,population,airbnb_per_1000,year,post
05044,14.767135257622876,77.12716530910211,199.0871735066748,4,"c(427674.582817788, 427684.833854068, 427686.35144767, 427701.457406017, 4583898.83748555, 4583906.83584779, 4583897.16663557, 4583827.5099257)",2021,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,44,32328.3,1,346,78,0,425,0.18352941176470589,0,61,136,317,588,0,1102,0,0.05535390199637023,0.12341197822141561,0.28765880217785844,0.5335753176043557,0,1335,3.629764065335753,2024,1
05045,6.398749496996733,57.34547631471102,163.3201400889043,NA,list(),2021,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,45,33026.17,0,1011,154,2,1167,0.1319622964867181,0,64,134,384,749,0,1331,0,0.04808414725770098,0.10067618332081142,0.28850488354620585,0.5627347858752817,0,1623,NA,2024,1
05046,7.520223609382279,56.39430612613566,163.0934085127703,2,"c(427502.549550678, 427547.451420813, 4583832.82955471, 4583892.33634455)",2021,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,46,39501.97,0,1127,211,1,1339,0.15758028379387604,0,42,112,275,569,0,998,0,0.04208416833667335,0.11222444889779559,0.2755511022044088,0.5701402805611222,0,1163,2.004008016032064,2024,1
05047,14.45770100520953,75.5991818788784,198.93757070770423,1,"c(427582.675763542, 4583736.54198612)",2021,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,47,34635.82,1,664,94,2,761,0.12352168199737187,0,48,121,270,579,0,1018,0,0.047151277013752456,0.11886051080550099,0.26522593320235754,0.568762278978389,0,1222,0.9823182711198428,2024,1
05048,25.296619822044207,100.9852088601542,246.633563958598,6,"c(427564.70539672, 427657.81085586, 427667.371517394, 427776.554190602, 427793.543467543, 427825.29642746, 4583647.21601707, 4583642.52582529, 4583548.47679898, 4583645.78175542, 4583756.64223111, 4583755.21537513)",2021,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,48,35824.36,2,952,337,0,1291,0.26103795507358635,0,39,105,282,614,0,1040,0,0.0375,0.10096153846153846,0.27115384615384613,0.5903846153846154,0,1228,5.769230769230769,2024,1
05080,38.33255625471359,201.46679859436105,473.2056522542372,13,"c(428526.434267028, 428534.89175506, 428536.023475154, 428540.794527549, 428604.332054069, 428610.884355946, 428642.955281046, 428653.247317286, 428686.012258455, 428686.826279832, 428695.425676902, 428698.41648062, 428739.897011377, 4583814.87875715, 4583824.7879518, 4583854.75479245, 4583914.66373022, 4583915.14726194, 4583829.34556555, 4583762.65594376, 4583826.34215625, 4583805.53332179, 4583803.3047128, 4583827.64654157, 4583860.67615779, 4583863.9850915)",2021,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,80,28662.62,1,661,242,0,904,0.2676991150442478,0,57,150,307,658,0,1172,0,0.04863481228668942,0.12798634812286688,0.2619453924914676,0.5614334470989761,0,1339,11.092150170648464,2024,1
05081,59.88112199501062,299.4652933211168,661.9389243356409,7,"c(428688.235659235, 428731.243117838, 428749.71503455, 428797.093414203, 428830.582297508, 428891.199859718, 428923.104136565, 4583776.64372761, 4583729.58788924, 4583652.7957114, 4583710.06506602, 4583647.89684193, 4583693.68725531, 4583668.319114)",2021,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,81,28315.4,1,1485,220,0,1706,0.12895662368112543,6,88,156,348,775,0,1373,0.004369992716678805,0.06409322651128915,0.11361981063364894,0.2534595775673707,0.5644573925710124,0,1619,5.098324836125273,2024,1
05082,55.84389961897263,291.6229431832288,649.6036757992988,10,"c(428850.053651549, 428855.63955652, 428856.860722477, 428925.302009726, 428935.956724394, 428953.398513754, 428984.748581799, 429002.506939965, 429034.809479036, 429034.965673681, 4583825.01523749, 4583883.49069556, 4583837.16160619, 4583741.00410493, 4583721.85797335, 4583792.9122554, 4583750.41352158, 4583685.84228516, 4583661.97630051, 4583671.09028884)",2021,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,82,27132.23,1,1128,202,0,1331,0.1517655897821187,5,87,178,339,832,0,1441,0.0034698126301179735,0.06037473976405274,0.12352532963219987,0.23525329632199862,0.5773768216516308,0,1681,6.939625260235947,2024,1
06025,12.211622444797085,116.1666994294648,358.5643775221456,3,"c(429675.735812702, 429686.125489806, 429744.910058394, 4584721.44766314, 4584733.99632186, 4584811.10064387)",2021,6,Gràcia,30,la Salut,25,25539.37,0,1164,50,3,1217,0.041084634346754315,0,111,207,332,566,0,1216,0,0.0912828947368421,0.17023026315789475,0.2730263157894737,0.4654605263157895,0,1428,2.4671052631578947,2024,1
06026,19.47017534648167,134.2836849251007,383.4459592056065,1,"c(429554.42691772, 4584648.62822989)",2021,6,Gràcia,30,la Salut,26,24118.18,4,619,167,0,790,0.21139240506329113,0,86,183,239,462,0,970,0,0.088659793814433,0.18865979381443299,0.2463917525773196,0.4762886597938144,0,1102,1.0309278350515465,2024,1
06027,17.343085545505488,141.54812503705514,395.12986234075004,7,"c(429340.086866915, 429342.806622653, 429343.980230178, 429354.263038446, 429360.753262621, 429387.333917581, 429415.718273729, 4584526.36411285, 4584517.92375116, 4584523.63031665, 4584522.89487665, 4584504.43395654, 4584656.91793744, 4584653.31023943)",2021,6,Gràcia,30,la Salut,27,25702.71,2,769,67,0,838,0.07995226730310262,0,76,155,307,499,0,1037,0,0.07328833172613308,0.14946962391513982,0.29604628736740596,0.4811957569913211,0,1196,6.750241080038573,2024,1
06028,31.3264079639678,175.36545121114614,455.228178117686,2,"c(429347.404798873, 429372.24552304, 4584419.70436999, 4584390.86967918)",2021,6,Gràcia,31,la Vila de Gràcia,28,21737.24,0,764,110,1,875,0.12571428571428572,11,107,208,298,580,0,1204,0.009136212624584718,0.0888704318936877,0.17275747508305647,0.24750830564784054,0.48172757475083056,0,1382,1.6611295681063123,2024,1
06029,22.930633343418396,165.7424820005757,456.3329350300517,11,"c(429576.496447403, 429585.825693424, 429594.694051945, 429597.357481155, 429624.017815124, 429625.150068953, 429626.0369076, 429629.012527504, 429636.150876937, 429684.643082695, 429692.596577699, 4584597.33995482, 4584592.29174186, 4584491.68499454, 4584518.97122026, 4584450.81640855, 4584529.13887089, 4584486.854691, 4584566.18515056, 4584628.95841939, 4584544.10489834, 4584588.43941159)",2021,6,Gràcia,31,la Vila de Gràcia,29,24758.96,0,1065,199,1,1265,0.15731225296442689,0,94,195,300,655,0,1244,0,0.07556270096463022,0.1567524115755627,0.24115755627009647,0.5265273311897106,0,1395,8.842443729903538,2024,1
06030,33.62911371733854,211.1047689043595,544.9854837350606,7,"c(429725.575562908, 429738.065121539, 429747.157624327, 429761.171102603, 429772.766628615, 429790.613641974, 429827.428972721, 4584392.41771161, 4584450.3215428, 4584353.63776773, 4584345.44329036, 4584322.30109981, 4584438.70880619, 4584356.19016904)",2021,6,Gràcia,31,la Vila de Gràcia,30,22352.61,0,608,92,0,700,0.13142857142857142,8,124,202,284,604,0,1222,0.006546644844517185,0.10147299509001637,0.16530278232405893,0.23240589198036007,0.49427168576104746,0,1379,5.728314238952537,2024,1
06031,44.41089181473011,233.5399715555121,572.1991267363937,9,"c(429538.497297091, 429544.726241187, 429615.506386046, 429615.622013428, 429639.902467112, 429646.249519988, 429667.207149374, 429695.002355085, 429704.805923682, 4584300.15083214, 4584338.95050518, 4584225.01208836, 4584354.18920312, 4584326.92198194, 4584377.9338155, 4584275.7053028, 4584319.72494983, 4584296.31359322)",2021,6,Gràcia,31,la Vila de Gràcia,31,24442.81,1,703,61,0,765,0.07973856209150326,6,86,163,245,521,0,1021,0.005876591576885406,0.0842311459353575,0.15964740450538686,0.23996082272282077,0.5102840352595495,0,1127,8.81488736532811,2024,1
06032,28.215934142267997,181.55355455785622,477.3529831620747,7,"c(429505.190354673, 429507.294388289, 429509.233245221, 429513.101847129, 429544.24305458, 429581.213137877, 429606.664602301, 4584399.29124967, 4584443.68253747, 4584457.37579506, 4584439.18481483, 4584461.08757019, 4584480.7131681, 4584450.48770703)",2021,6,Gràcia,31,la Vila de Gràcia,32,22335.08,0,549,56,1,606,0.0924092409240924,7,106,169,240,529,0,1051,0.006660323501427212,0.10085632730732635,0.16079923882017128,0.22835394862036157,0.5033301617507137,0,1189,6.660323501427213,2024,1
06033,41.352084551006584,242.98115052567042,584.1608881052103,15,"c(429350.108870583, 429391.261268276, 429392.15123538, 429414.175084703, 429444.373895487, 429456.859289372, 429464.684664847, 429493.798278585, 429494.151006699, 429508.800069719, 429517.832144105, 429534.355094407, 429546.848780432, 429564.077411379, 429575.440683543, 4584354.17058545, 4584288.26173743, 4584293.80453067, 4584323.56772833, 4584200.98333223, 4584243.21051409, 4584274.22251107, 4584259.50510942, 4584124.04580547, 4584254.91785628, 4584238.17551307, 4584226.6896837, 4584213.46663032, 
4584179.99018805, 4584194.75314547)",2021,6,Gràcia,31,la Vila de Gràcia,33,23512.25,0,856,97,0,953,0.10178384050367262,7,109,202,298,548,0,1164,0.006013745704467354,0.0936426116838488,0.17353951890034364,0.25601374570446733,0.47079037800687284,0,1306,12.88659793814433,2024,1
06034,52.264116749416836,272.8090149731537,624.7464053110632,4,"c(429333.452538059, 429340.017052898, 429363.227616111, 429434.232165505, 4584017.91389759, 4584176.6219269, 4584070.91748334, 4584065.78395079)",2021,6,Gràcia,31,la Vila de Gràcia,34,22347.46,1,748,130,1,880,0.14772727272727273,7,94,188,254,495,0,1038,0.00674373795761079,0.0905587668593449,0.1811175337186898,0.24470134874759153,0.476878612716763,0,1171,3.8535645472061657,2024,1
06035,34.26887274250035,200.8398666700103,498.05378792145683,7,"c(429208.355285646, 429212.986818363, 429286.379344301, 429309.968800847, 429315.808802092, 429327.759733071, 429332.373784478, 4584389.97442544, 4584414.83306358, 4584419.1898821, 4584266.84910935, 4584265.6817967, 4584291.10190922, 4584249.97596741)",2021,6,Gràcia,31,la Vila de Gràcia,35,26973.14,1,711,105,0,817,0.12851897184822522,6,63,150,261,504,0,984,0.006097560975609756,0.06402439024390244,0.1524390243902439,0.2652439024390244,0.5121951219512195,0,1102,7.1138211382113825,2024,1
06036,42.3310576124578,248.17580051621349,579.5710418476596,15,"c(429048.419858685, 429052.990636654, 429127.735186506, 429130.094628139, 429158.90004833, 429158.9126155, 429164.805180427, 429173.564902655, 429185.636113157, 429245.577454675, 429278.066120158, 429299.874827643, 429330.876942184, 429349.668030105, 429354.758951033, 4584361.56207754, 4584401.4879353, 4584266.41009407, 4584269.94438451, 4584290.53158792, 4584264.99911414, 4584296.02528707, 4584251.52777842, 4584374.6524771, 4584178.65450325, 4584252.7268359, 4584174.79320941, 4584182.26260657, 4584137.66744108, 
4584145.38982713)",2021,6,Gràcia,31,la Vila de Gràcia,36,24621.12,0,747,107,0,854,0.1252927400468384,12,126,213,343,597,0,1291,0.009295120061967466,0.09759876065065841,0.16498838109992253,0.2656855151045701,0.4624322230828815,0,1454,11.618900077459335,2024,1
07073,4.961389700986151,23.103406249558045,60.74899818873548,1,"c(429332.271024283, 4586465.01875015)",2021,7,Horta-Guinardó,37,el Carmel,73,15143.38,0,608,36,0,644,0.055900621118012424,30,248,332,258,153,0,1021,0.029382957884427033,0.24289911851126347,0.32517140058765914,0.25269343780607245,0.14985308521057786,0,1168,0.9794319294809012,2024,1
07074,5.400298614083311,23.55916210787814,64.47357364583658,2,"c(429423.426396871, 4586341.81852148)",2021,7,Horta-Guinardó,37,el Carmel,74,16152.93,0,864,37,0,901,0.041065482796892344,36,324,466,410,253,0,1489,0.0241773002014775,0.21759570181329752,0.31296171927468097,0.27535258562793824,0.1699126930826058,0,1737,1.3431833445265278,2024,1
07075,6.262404250938497,24.64206421314474,69.55253210584343,2,"c(429552.831699372, 429553.993689831, 4586341.06813531, 4586316.33049398)",2021,7,Horta-Guinardó,37,el Carmel,75,15148.57,1,698,38,0,737,0.051560379918588875,29,255,324,284,162,0,1054,0.027514231499051234,0.24193548387096775,0.30740037950664134,0.269449715370019,0.15370018975332067,0,1206,1.8975332068311195,2024,1
07076,8.353169263221297,31.398506285350727,81.89878644442273,3,"c(429293.194869783, 429375.28044452, 429447.055497466, 4586143.41398023, 4586162.59767955, 4586268.74142385)",2021,7,Horta-Guinardó,37,el Carmel,76,15441.38,0,669,76,1,746,0.10187667560321716,35,284,393,334,181,0,1227,0.02852485737571312,0.23145884270578648,0.3202933985330073,0.2722086389568052,0.14751426242868787,0,1404,2.4449877750611244,2024,1
07077,8.570096759313317,34.60560719433019,90.1928416975087,NA,list(),2021,7,Horta-Guinardó,37,el Carmel,77,15672.24,0,707,151,0,858,0.175990675990676,28,270,383,309,169,0,1159,0.024158757549611734,0.23295944779982744,0.33045729076790337,0.26660914581535805,0.1458153580672994,0,1320,NA,2024,1
07078,8.781843351362875,35.61928353665247,92.5500732906449,2,"c(429095.171323708, 429159.419963655, 4586088.32680214, 4586136.95035598)",2021,7,Horta-Guinardó,37,el Carmel,78,15079.35,0,785,157,0,942,0.16666666666666666,26,266,412,320,250,0,1274,0.02040816326530612,0.2087912087912088,0.32339089481946626,0.25117739403453687,0.19623233908948196,0,1493,1.5698587127158556,2024,1
07079,9.174753133307512,30.8229686855369,76.53083678661369,NA,list(),2021,7,Horta-Guinardó,37,el Carmel,79,15478.31,0,831,163,0,994,0.16398390342052313,46,343,432,339,202,0,1362,0.033773861967694566,0.25183553597650515,0.31718061674008813,0.2488986784140969,0.14831130690161526,0,1547,NA,2024,1
08095,3.270857707842604,14.534867096645687,30.038048649220038,2,"c(431930.334916744, 431985.763785374, 4587975.64157466, 4588095.03163175)",2021,8,Nou Barris,52,la Prosperitat,95,19570.57,0,527,2,3,532,0.0037593984962406013,18,180,312,276,210,0,996,0.018072289156626505,0.18072289156626506,0.3132530120481928,0.27710843373493976,0.21084337349397592,0,1120,2.0080321285140563,2024,1
08096,2.735823865193331,11.246639526990196,23.56556245688953,NA,list(),2021,8,Nou Barris,52,la Prosperitat,96,16254.18,2,1070,32,3,1107,0.028906955736224028,28,335,400,365,210,0,1338,0.02092675635276532,0.25037369207772797,0.29895366218236175,0.27279521674140506,0.15695067264573992,0,1550,NA,2024,1
08097,1.086722563505819,8.2346128043678,19.40366345722832,NA,list(),2021,8,Nou Barris,52,la Prosperitat,97,15610.06,1,966,71,0,1038,0.06840077071290944,30,286,412,331,130,0,1189,0.025231286795626577,0.24053826745164003,0.34650967199327165,0.2783851976450799,0.10933557611438183,0,1373,NA,2024,1
08098,0.8852118828676913,6.79535181513789,17.350534858138086,NA,list(),2021,8,Nou Barris,52,la Prosperitat,98,14961.95,1,672,26,0,699,0.03719599427753934,54,257,376,283,163,0,1133,0.04766107678729038,0.22683142100617829,0.3318623124448367,0.2497793468667255,0.14386584289496912,0,1297,NA,2024,1
08099,1.4610294168772293,9.768042191450892,22.3700302191008,NA,list(),2021,8,Nou Barris,52,la Prosperitat,99,15513.06,1,651,58,0,710,0.08169014084507042,25,274,453,316,197,0,1265,0.019762845849802372,0.216600790513834,0.35810276679841896,0.24980237154150198,0.15573122529644268,0,1476,NA,2024,1
08100,0.28758341499565626,6.855184447330306,18.438233401624835,1,"c(431800.117879011, 4588430.9784693)",2021,8,Nou Barris,52,la Prosperitat,100,15857.7,0,685,354,2,1041,0.3400576368876081,28,271,386,306,164,0,1155,0.024242424242424242,0.23463203463203464,0.3341991341991342,0.2649350649350649,0.141991341991342,0,1340,0.8658008658008658,2024,1
08101,0.8734685483552008,7.0299332247305975,17.504543616452743,NA,list(),2021,8,Nou Barris,52,la Prosperitat,101,16451.3,1,1292,53,0,1346,0.03937592867756315,41,389,494,355,193,0,1472,0.027853260869565216,0.2642663043478261,0.33559782608695654,0.24116847826086957,0.13111413043478262,0,1690,NA,2024,1
08102,1.2804768157162767,8.868862016737813,20.364589869841236,NA,list(),2021,8,Nou Barris,52,la Prosperitat,102,13487.11,0,587,150,0,737,0.20352781546811397,73,387,466,323,181,0,1430,0.05104895104895105,0.27062937062937065,0.3258741258741259,0.22587412587412586,0.12657342657342657,0,1618,NA,2024,1
08060,0.759780647279159,2.937100637240336,12.327522614228954,NA,list(),2021,8,Nou Barris,49,Canyelles,60,19001.32,0,531,61,1,593,0.10286677908937605,24,279,337,224,191,0,1055,0.022748815165876776,0.26445497630331755,0.3194312796208531,0.2123222748815166,0.18104265402843603,0,1187,NA,2024,1
05083,38.39259813553445,224.65290355203535,525.9652557109655,9,"c(428848.733676056, 428862.09524362, 428869.225280328, 428901.918275577, 428924.046412234, 428924.536836864, 4584148.36856503, 4584114.68412528, 4584074.64342032, 4583998.82220627, 4584124.06837493, 4584174.02687519)",2021,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,83,26662.84,0,1001,205,1,1207,0.16984258492129245,6,68,164,287,574,0,1099,0.00545950864422202,0.06187443130118289,0.1492265696087352,0.2611464968152866,0.5222929936305732,0,1249,8.18926296633303,2024,1
05084,39.58290919824621,204.28327618464937,476.12815349249604,5,"c(428714.34609498, 428731.205162716, 428747.579065726, 428755.65267702, 428781.826588055, 4584136.12262464, 4584150.39051165, 4584132.35358354, 4584001.37020045, 4584027.75981744)",2021,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,84,26123.9,1,780,110,2,893,0.12318029115341546,0,67,166,308,620,0,1161,0,0.05770887166236004,0.1429801894918174,0.2652885443583118,0.5340223944875108,0,1348,4.306632213608958,2024,1
05085,35.18919871984787,201.39816567127014,472.41495902324755,14,"c(428617.920888851, 428652.633340373, 428676.223559047, 428676.518827572, 428678.46870676, 428680.424759549, 428698.551429631, 428722.693268202, 428780.283700802, 4584021.60176215, 4583981.28895498, 4583999.93158368, 4584029.90668046, 4583973.26235389, 4584002.11079415, 4583975.28515878, 4583965.05480144, 4583941.43837004)",2021,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,85,25151.88,1,1104,147,0,1252,0.11741214057507987,0,66,141,324,617,0,1148,0,0.05749128919860627,0.12282229965156795,0.28222996515679444,0.5374564459930313,0,1337,12.195121951219512,2024,1
05086,34.28143841725471,171.78646360335208,401.2304150392552,10,"c(428423.053142923, 428458.360897874, 428518.598507183, 428529.906222767, 428535.009138378, 428546.478075894, 428548.401787534, 428556.607082076, 428562.677217242, 428564.294181085, 4584096.80513044, 4583947.67634217, 4583952.63290825, 4583912.55060005, 4583921.38260864, 4583982.33574842, 4584007.85359359, 4583992.22847117, 4584014.3745174, 4584008.80707999)",2021,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,86,26891.39,1,1208,226,2,1437,0.15727209464161448,0,56,146,343,627,0,1172,0,0.04778156996587031,0.12457337883959044,0.29266211604095566,0.5349829351535836,0,1360,8.532423208191126,2024,1
05087,41.64477105582346,178.04043814235374,402.34633218742965,14,"c(428256.662782963, 428280.507014702, 428282.310709109, 428304.318117242, 428310.044912051, 428311.268846725, 428317.813438914, 428324.675615088, 428339.973846344, 428341.513716302, 428362.300390476, 428413.291357216, 428464.532381554, 428479.073776127, 4584008.51778887, 4583968.31084866, 4583981.61655671, 4584009.15605528, 4583997.59444669, 4584035.73438013, 4583936.85309194, 4584038.93254609, 4584064.317971, 4584050.97915826, 4584039.67048989, 4583870.40098075, 4583895.43140664, 4583844.21410373
)",2021,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,87,29534.51,1,1025,225,3,1254,0.17942583732057416,0,65,185,395,798,0,1443,0,0.04504504504504504,0.1282051282051282,0.27373527373527373,0.553014553014553,0,1651,9.702009702009702,2024,1
05088,37.08937557868942,163.29588337778827,368.43293373593775,7,"c(428384.174247065, 428472.382390487, 428482.911844164, 428483.934108684, 428504.913359189, 428528.624432232, 428536.621726024, 4584138.27059424, 4584183.94675786, 4584232.78021614, 4584251.64517696, 4584169.29817504, 4584188.16229974, 4584338.83843255)",2021,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,88,29200.47,2,1428,164,2,1596,0.10275689223057644,0,76,205,435,827,0,1543,0,0.0492546986390149,0.13285806869734285,0.28191834089436163,0.5359688917692806,0,1756,4.536616979909268,2024,1
05089,37.85497023084877,188.5069956096667,435.4794793315339,17,"c(428647.992809627, 428648.001277345, 428648.867229777, 428655.416432453, 428691.534037749, 428694.15567654, 428702.682007241, 428780.394216375, 428791.509996549, 428807.308261166, 428813.214984584, 428858.424607666, 428860.71123473, 4584307.76194801, 4584307.77296752, 4584304.63783671, 4584178.89434117, 4584366.17870907, 4584292.87328641, 4584365.02523696, 4584222.07576418, 4584335.66079804, 4584334.87256145, 4584329.45174833, 4584235.37385287, 4584229.05822571)",2021,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,89,29146.36,1,1542,579,0,2122,0.27285579641847313,0,73,194,381,935,0,1583,0,0.04611497157296273,0.12255211623499684,0.2406822488945041,0.5906506632975363,0,1877,10.739102969046115,2024,1
06037,31.04737556611271,191.74850447397043,471.662649246109,8,"c(428969.762443182, 428992.554714547, 428997.456524107, 429017.259829535, 429029.335238823, 429050.609937154, 429067.640446672, 429104.340680152, 4584267.9581983, 4584231.87540112, 4584251.1542473, 4584361.68653954, 4584290.69020158, 4584243.84926849, 4584190.3882138, 4584211.2020881)",2021,6,Gràcia,31,la Vila de Gràcia,37,24249.01,2,754,83,0,839,0.09892729439809297,0,75,138,212,480,0,905,0,0.08287292817679558,0.15248618784530388,0.23425414364640884,0.5303867403314917,0,1072,8.839779005524862,2024,1
06038,42.96994248666711,247.93525906617793,576.2566389658983,9,"c(429032.435042606, 429057.717354241, 429088.588162895, 429099.611768897, 429105.077141384, 429105.525142201, 429105.534554893, 429169.609874335, 429172.276108137, 4584095.24779293, 4584116.09564308, 4584024.74902881, 4584093.32837401, 4584001.27136632, 4583982.25095776, 4583982.24753472, 4584137.91110969, 4584137.46200475)",2021,6,Gràcia,31,la Vila de Gràcia,38,23318.89,0,989,219,0,1208,0.18129139072847683,8,99,189,341,721,0,1358,0.005891016200294551,0.07290132547864507,0.13917525773195877,0.2511045655375552,0.5309278350515464,0,1565,6.627393225331369,2024,1
06039,53.17545314348822,297.599701398613,668.2534111475087,19,"c(429148.270273104, 429166.886989853, 429186.74221065, 429212.751805121, 429221.165035693, 429222.020291024, 429231.781829683, 429271.36629341, 429271.89758452, 429280.260920976, 429281.739413554, 429286.211552304, 429286.706737436, 429304.524994391, 429313.317297714, 429335.974600308, 429370.141243126, 4583946.07551884, 4583825.23988528, 4583974.93544868, 4583984.67377663, 4583914.01899178, 4583941.60700076, 4583879.00978667, 4583905.72530475, 4583903.63276194, 4584049.52147353, 4583858.53641175, 
4583888.47067862, 4584000.15589535, 4583880.51979665, 4583924.84572452, 4583959.25020625, 4583933.38341682)",2021,6,Gràcia,31,la Vila de Gràcia,39,22154.97,1,930,462,0,1393,0.3316582914572864,10,120,206,346,782,0,1464,0.006830601092896175,0.08196721311475409,0.1407103825136612,0.23633879781420766,0.5341530054644809,0,1652,12.978142076502733,2024,1
06040,55.6926249374497,283.18421232465886,630.652441361833,11,"c(428994.198579578, 429004.057187415, 429005.596235342, 429019.875964968, 429030.545697768, 429068.134389244, 429069.523390134, 429084.842405134, 429118.720789008, 429136.914623797, 429146.141938267, 4583946.8430848, 4584014.47442816, 4583920.09201112, 4584013.09690392, 4584073.06040367, 4583899.48603193, 4583870.60475769, 4583983.70479644, 4583857.90975911, 4583837.7463815, 4583840.9869697)",2021,6,Gràcia,31,la Vila de Gràcia,40,25224.24,1,990,90,1,1082,0.08317929759704251,7,113,214,394,830,0,1558,0.004492939666238768,0.07252888318356868,0.13735558408215662,0.25288831835686776,0.5327342747111682,0,1744,7.060333761232349,2024,1
06041,64.59331856484825,333.64060983246867,728.7183639794223,25,"c(429000.066815356, 429006.655985169, 429013.465096568, 429013.974770886, 429034.848294597, 429036.216853841, 429046.027827239, 429055.02896965, 429066.259436492, 429066.685892989, 429074.90556045, 429092.094645208, 429118.836179926, 429120.390009386, 429131.084419108, 429143.817253339, 429151.188837164, 429156.517484928, 429171.452116582, 429177.677303859, 429194.058760304, 429204.491264707, 429206.771062564, 429233.834744245, 4583778.02068442, 4583767.96342609, 4583857.08666758, 4583863.33596311, 
4583842.58091268, 4583798.76192489, 4583807.81794348, 4583756.38638748, 4583658.70367703, 4583701.06167823, 4583737.31666748, 4583637.07082475, 4583740.75034429, 4583601.41539875, 4583754.53134927, 4583603.40672232, 4583673.28313207, 4583790.70014089, 4583591.3472758, 4583731.86961536, 4583611.79765383, 4583652.77653327, 4583629.4380712, 4583661.37207045)",2021,6,Gràcia,31,la Vila de Gràcia,41,25669.71,1,815,160,1,977,0.16376663254861823,6,114,219,371,869,0,1579,0.0037998733375554147,0.07219759341355288,0.13869537682077265,0.23495883470550982,0.5503483217226093,0,1807,15.832805573147562,2024,1
06042,86.77673396204818,398.9902738374822,842.8516972681937,29,"c(429124.540866351, 429124.541105389, 429166.55702352, 429166.741431093, 429178.574045065, 429189.222224104, 429216.508964075, 429217.084809926, 429220.450649993, 429232.217845764, 429237.200631195, 429249.306248022, 429261.899402151, 429263.764630179, 429271.809238736, 429282.719433729, 429308.709186883, 429308.85333858, 429315.005641502, 429329.771214108, 429336.479387435, 429340.388157821, 429348.216629758, 429357.117375143, 429359.941247326, 429366.71224416, 429374.922942981, 429391.000380569, 
4583498.42607975, 4583498.45050388, 4583540.23502775, 4583584.76267543, 4583402.1368435, 4583568.46909089, 4583599.36494374, 4583487.21964128, 4583403.91472268, 4583440.81025096, 4583578.06713844, 4583448.04450111, 4583453.47294956, 4583644.42523846, 4583612.14814243, 4583616.48276572, 4583473.34534033, 4583474.40981483, 4583583.96903348, 4583437.11964084, 4583557.11241888, 4583529.31694411, 4583474.8361932, 4583530.26402538, 4583476.94240355, 4583485.44782305, 4583470.13452276, 4583489.96302413)",2021,6,Gràcia,31,la Vila de Gràcia,42,27492.78,2,1277,490,1,1770,0.2768361581920904,0,101,200,398,818,0,1517,0,0.06657877389584707,0.13183915622940012,0.2623599208965063,0.5392221489782465,0,1753,19.11667765326302,2024,1
06043,102.43856102729613,441.39415483121047,922.492339295213,32,"c(429220.635574876, 429274.670969072, 429295.007465141, 429307.250594791, 429307.302593726, 429314.000988541, 429317.953176988, 429319.915962248, 429322.27376103, 429331.043108655, 429336.363832131, 429344.038906715, 429344.933500211, 429345.728597389, 429354.115507305, 429364.556148684, 429370.84297965, 429371.038812945, 429394.032683057, 429394.146683687, 429412.388124289, 429424.429363647, 429426.577261414, 429432.683979797, 429466.117928377, 429475.954549991, 429492.694915036, 4583337.29530645, 
4583342.01909618, 4583370.63263204, 4583308.50324092, 4583308.69148317, 4583309.73639529, 4583286.38166869, 4583401.83299484, 4583300.77331173, 4583428.37144223, 4583373.9151594, 4583389.38437828, 4583385.23425718, 4583308.07223872, 4583308.23468664, 4583435.81654315, 4583394.67438364, 4583353.8914128, 4583372.24240166, 4583371.93040821, 4583454.22514572, 4583403.0343158, 4583451.86627099, 4583387.907189, 4583391.52524262, 4583371.44417841, 4583373.50176424)",2021,6,Gràcia,31,la Vila de Gràcia,43,24077.54,0,723,194,0,917,0.21155943293347873,0,81,149,305,672,0,1207,0,0.06710853355426678,0.12344656172328086,0.2526926263463132,0.5567522783761392,0,1374,26.512013256006625,2024,1
