Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_tipus_propietari,Concepte,Nombre
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,92,Persona Física - Estrangera,Superfície_m2,3741
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,93,Persona Física - Estrangera,Superfície_m2,1618
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,94,Persona Física - Estrangera,Superfície_m2,4612
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,Persona Física - Estrangera,Superfície_m2,3104
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,96,Persona Física - Estrangera,Superfície_m2,2187
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,97,Persona Física - Estrangera,Superfície_m2,2841
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,98,Persona Física - Estrangera,Superfície_m2,2304
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,Societats anònimes,Superfície_m2,248
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Societats anònimes,Superfície_m2,1408
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Societats anònimes,Superfície_m2,320
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Societats anònimes,Superfície_m2,2074
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Societats anònimes,Superfície_m2,1415
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Societats anònimes,Superfície_m2,5497
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Societats anònimes,Superfície_m2,2141
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Societats anònimes,Superfície_m2,4947
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Societats anònimes,Superfície_m2,619
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Societats anònimes,Superfície_m2,479
2025,5,Sarrià-Sant Gervasi,23,Sarrià,11,Societats anònimes,Superfície_m2,1284
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Societats anònimes,Superfície_m2,980
2025,5,Sarrià-Sant Gervasi,23,Sarrià,13,Societats anònimes,Superfície_m2,118
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Societats anònimes,Superfície_m2,1529
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Societats anònimes,Superfície_m2,344
2025,5,Sarrià-Sant Gervasi,23,Sarrià,16,Societats anònimes,Superfície_m2,196
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Societats anònimes,Superfície_m2,1495
2025,5,Sarrià-Sant Gervasi,23,Sarrià,18,Societats anònimes,Superfície_m2,483
2025,5,Sarrià-Sant Gervasi,23,Sarrià,19,Societats anònimes,Superfície_m2,5729
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,Societats anònimes,Superfície_m2,2990
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Societats anònimes,Superfície_m2,4217
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Societats anònimes,Superfície_m2,1045
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Societats anònimes,Superfície_m2,626
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,Societats anònimes,Superfície_m2,4592
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Societats anònimes,Superfície_m2,384
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,Societats anònimes,Superfície_m2,2167
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Societats anònimes,Superfície_m2,3438
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Societats anònimes,Superfície_m2,2680
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Societats anònimes,Superfície_m2,9993
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,Societats anònimes,Superfície_m2,2220
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Societats anònimes,Superfície_m2,2547
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,Societats anònimes,Superfície_m2,6612
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,33,Societats anònimes,Superfície_m2,5798
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,34,Societats anònimes,Superfície_m2,967
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,35,Societats anònimes,Superfície_m2,1084
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,36,Societats anònimes,Superfície_m2,6289
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,37,Societats anònimes,Superfície_m2,3433
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,38,Societats anònimes,Superfície_m2,1208
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,39,Societats anònimes,Superfície_m2,958
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,40,Societats anònimes,Superfície_m2,1495
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,41,Societats anònimes,Superfície_m2,1552
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,42,Societats anònimes,Superfície_m2,1761
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,43,Societats anònimes,Superfície_m2,3665
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,44,Societats anònimes,Superfície_m2,4123
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,45,Societats anònimes,Superfície_m2,3635
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,46,Societats anònimes,Superfície_m2,2668
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,47,Societats anònimes,Superfície_m2,2124
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,48,Societats anònimes,Superfície_m2,3081
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,49,Societats anònimes,Superfície_m2,4445
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,50,Societats anònimes,Superfície_m2,2376
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,51,Societats anònimes,Superfície_m2,1322
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,52,Societats anònimes,Superfície_m2,1254
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,53,Societats anònimes,Superfície_m2,6469
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,54,Societats anònimes,Superfície_m2,2461
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,55,Societats anònimes,Superfície_m2,1065
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,56,Societats anònimes,Superfície_m2,4671
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,57,Societats anònimes,Superfície_m2,3651
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,58,Societats anònimes,Superfície_m2,6507
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,59,Societats anònimes,Superfície_m2,9323
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,60,Societats anònimes,Superfície_m2,3018
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,61,Societats anònimes,Superfície_m2,6347
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,62,Societats anònimes,Superfície_m2,417
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,63,Societats anònimes,Superfície_m2,1066
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,64,Societats anònimes,Superfície_m2,4910
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,65,Societats anònimes,Superfície_m2,3904
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,66,Societats anònimes,Superfície_m2,9902
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,67,Societats anònimes,Superfície_m2,6878
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,68,Societats anònimes,Superfície_m2,4647
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,69,Societats anònimes,Superfície_m2,7287
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,70,Societats anònimes,Superfície_m2,1010
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,71,Societats anònimes,Superfície_m2,8368
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,72,Societats anònimes,Superfície_m2,2936
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,73,Societats anònimes,Superfície_m2,5461
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,74,Societats anònimes,Superfície_m2,5787
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,75,Societats anònimes,Superfície_m2,1136
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,76,Societats anònimes,Superfície_m2,2286
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,77,Societats anònimes,Superfície_m2,3499
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,78,Societats anònimes,Superfície_m2,4026
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,79,Societats anònimes,Superfície_m2,2369
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80,Societats anònimes,Superfície_m2,1745
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,81,Societats anònimes,Superfície_m2,1047
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,82,Societats anònimes,Superfície_m2,1261
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,83,Societats anònimes,Superfície_m2,2795
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,84,Societats anònimes,Superfície_m2,461
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,85,Societats anònimes,Superfície_m2,1338
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,86,Societats anònimes,Superfície_m2,3679
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,87,Societats anònimes,Superfície_m2,6939
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,88,Societats anònimes,Superfície_m2,1953
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,89,Societats anònimes,Superfície_m2,2022
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,90,Societats anònimes,Superfície_m2,3440
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,91,Societats anònimes,Superfície_m2,198
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,92,Societats anònimes,Superfície_m2,4645
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,93,Societats anònimes,Superfície_m2,7035
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,94,Societats anònimes,Superfície_m2,5201
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,Societats anònimes,Superfície_m2,931
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,96,Societats anònimes,Superfície_m2,917
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,97,Societats anònimes,Superfície_m2,1718
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,98,Societats anònimes,Superfície_m2,374
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,Societats responsabilitat limitada,Superfície_m2,2158
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Societats responsabilitat limitada,Superfície_m2,11124
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,Societats responsabilitat limitada,Superfície_m2,8853
2025,5,Sarrià-Sant Gervasi,23,Sarrià,4,Societats responsabilitat limitada,Superfície_m2,10037
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Societats responsabilitat limitada,Superfície_m2,10701
2025,5,Sarrià-Sant Gervasi,23,Sarrià,6,Societats responsabilitat limitada,Superfície_m2,22414
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Societats responsabilitat limitada,Superfície_m2,15296
2025,5,Sarrià-Sant Gervasi,23,Sarrià,8,Societats responsabilitat limitada,Superfície_m2,16570
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Societats responsabilitat limitada,Superfície_m2,7896
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Societats responsabilitat limitada,Superfície_m2,9714
2025,5,Sarrià-Sant Gervasi,23,Sarrià,11,Societats responsabilitat limitada,Superfície_m2,6019
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Societats responsabilitat limitada,Superfície_m2,8945
2025,5,Sarrià-Sant Gervasi,23,Sarrià,13,Societats responsabilitat limitada,Superfície_m2,6136
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Societats responsabilitat limitada,Superfície_m2,6191
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Societats responsabilitat limitada,Superfície_m2,11655
2025,5,Sarrià-Sant Gervasi,23,Sarrià,16,Societats responsabilitat limitada,Superfície_m2,2931
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Societats responsabilitat limitada,Superfície_m2,6645
2025,5,Sarrià-Sant Gervasi,23,Sarrià,18,Societats responsabilitat limitada,Superfície_m2,3437
2025,5,Sarrià-Sant Gervasi,23,Sarrià,19,Societats responsabilitat limitada,Superfície_m2,3512
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,Societats responsabilitat limitada,Superfície_m2,8068
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Societats responsabilitat limitada,Superfície_m2,22198
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Societats responsabilitat limitada,Superfície_m2,8781
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Societats responsabilitat limitada,Superfície_m2,9671
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,Societats responsabilitat limitada,Superfície_m2,10518
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,Societats responsabilitat limitada,Superfície_m2,9986
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,Societats responsabilitat limitada,Superfície_m2,9099
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,Societats responsabilitat limitada,Superfície_m2,13299
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,Societats responsabilitat limitada,Superfície_m2,9869
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Societats responsabilitat limitada,Superfície_m2,11120
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,Societats responsabilitat limitada,Superfície_m2,10439
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Societats responsabilitat limitada,Superfície_m2,18247
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,Societats responsabilitat limitada,Superfície_m2,29567
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,33,Societats responsabilitat limitada,Superfície_m2,21507
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,34,Societats responsabilitat limitada,Superfície_m2,5627
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,35,Societats responsabilitat limitada,Superfície_m2,7111
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,36,Societats responsabilitat limitada,Superfície_m2,17654
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,37,Societats responsabilitat limitada,Superfície_m2,9304
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,38,Societats responsabilitat limitada,Superfície_m2,8139
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,39,Societats responsabilitat limitada,Superfície_m2,13000
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,40,Societats responsabilitat limitada,Superfície_m2,14731
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,41,Societats responsabilitat limitada,Superfície_m2,10632
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,42,Societats responsabilitat limitada,Superfície_m2,6021
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,43,Societats responsabilitat limitada,Superfície_m2,9485
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,44,Societats responsabilitat limitada,Superfície_m2,21229
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,45,Societats responsabilitat limitada,Superfície_m2,10864
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,46,Societats responsabilitat limitada,Superfície_m2,5618
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,47,Societats responsabilitat limitada,Superfície_m2,9850
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,48,Societats responsabilitat limitada,Superfície_m2,9929
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,49,Societats responsabilitat limitada,Superfície_m2,15733
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,50,Societats responsabilitat limitada,Superfície_m2,11772
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,51,Societats responsabilitat limitada,Superfície_m2,19730
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,52,Societats responsabilitat limitada,Superfície_m2,16253
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,53,Societats responsabilitat limitada,Superfície_m2,15797
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,54,Societats responsabilitat limitada,Superfície_m2,21600
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,55,Societats responsabilitat limitada,Superfície_m2,16037
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,56,Societats responsabilitat limitada,Superfície_m2,9362
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,57,Societats responsabilitat limitada,Superfície_m2,21919
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,58,Societats responsabilitat limitada,Superfície_m2,21435
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,59,Societats responsabilitat limitada,Superfície_m2,27447
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,60,Societats responsabilitat limitada,Superfície_m2,13469
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,61,Societats responsabilitat limitada,Superfície_m2,14773
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,62,Societats responsabilitat limitada,Superfície_m2,9946
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,63,Societats responsabilitat limitada,Superfície_m2,20129
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,64,Societats responsabilitat limitada,Superfície_m2,8981
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,65,Societats responsabilitat limitada,Superfície_m2,25156
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,66,Societats responsabilitat limitada,Superfície_m2,27316
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,67,Societats responsabilitat limitada,Superfície_m2,38307
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,68,Societats responsabilitat limitada,Superfície_m2,29449
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,69,Societats responsabilitat limitada,Superfície_m2,14946
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,70,Societats responsabilitat limitada,Superfície_m2,12560
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,71,Societats responsabilitat limitada,Superfície_m2,25235
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,72,Societats responsabilitat limitada,Superfície_m2,15278
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,73,Societats responsabilitat limitada,Superfície_m2,11410
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,74,Societats responsabilitat limitada,Superfície_m2,13057
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,75,Societats responsabilitat limitada,Superfície_m2,18361
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,76,Societats responsabilitat limitada,Superfície_m2,13210
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,77,Societats responsabilitat limitada,Superfície_m2,14150
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,78,Societats responsabilitat limitada,Superfície_m2,18595
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,79,Societats responsabilitat limitada,Superfície_m2,3419
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80,Societats responsabilitat limitada,Superfície_m2,13956
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,81,Societats responsabilitat limitada,Superfície_m2,8189
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,82,Societats responsabilitat limitada,Superfície_m2,9171
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,83,Societats responsabilitat limitada,Superfície_m2,4188
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,84,Societats responsabilitat limitada,Superfície_m2,9139
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,85,Societats responsabilitat limitada,Superfície_m2,6379
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,86,Societats responsabilitat limitada,Superfície_m2,9978
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,87,Societats responsabilitat limitada,Superfície_m2,12457
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,88,Societats responsabilitat limitada,Superfície_m2,4866
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,89,Societats responsabilitat limitada,Superfície_m2,13213
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,90,Societats responsabilitat limitada,Superfície_m2,10494
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,91,Societats responsabilitat limitada,Superfície_m2,8141
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,92,Societats responsabilitat limitada,Superfície_m2,8987
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,93,Societats responsabilitat limitada,Superfície_m2,10204
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,94,Societats responsabilitat limitada,Superfície_m2,23372
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,Societats responsabilitat limitada,Superfície_m2,4141
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,96,Societats responsabilitat limitada,Superfície_m2,3720
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,97,Societats responsabilitat limitada,Superfície_m2,10990
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,98,Societats responsabilitat limitada,Superfície_m2,5201
2025,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,Comunitats de béns,Superfície_m2,508
2025,5,Sarrià-Sant Gervasi,23,Sarrià,5,Comunitats de béns,Superfície_m2,494
2025,5,Sarrià-Sant Gervasi,23,Sarrià,7,Comunitats de béns,Superfície_m2,101
2025,5,Sarrià-Sant Gervasi,23,Sarrià,9,Comunitats de béns,Superfície_m2,380
2025,5,Sarrià-Sant Gervasi,23,Sarrià,10,Comunitats de béns,Superfície_m2,49
2025,5,Sarrià-Sant Gervasi,23,Sarrià,12,Comunitats de béns,Superfície_m2,646
2025,5,Sarrià-Sant Gervasi,23,Sarrià,14,Comunitats de béns,Superfície_m2,45
2025,5,Sarrià-Sant Gervasi,23,Sarrià,15,Comunitats de béns,Superfície_m2,132
2025,5,Sarrià-Sant Gervasi,23,Sarrià,16,Comunitats de béns,Superfície_m2,276
2025,5,Sarrià-Sant Gervasi,23,Sarrià,17,Comunitats de béns,Superfície_m2,380
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,Comunitats de béns,Superfície_m2,551
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,Comunitats de béns,Superfície_m2,265
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,Comunitats de béns,Superfície_m2,555
2025,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,Comunitats de béns,Superfície_m2,399
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,Comunitats de béns,Superfície_m2,1046
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,Comunitats de béns,Superfície_m2,100
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,34,Comunitats de béns,Superfície_m2,1544
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,35,Comunitats de béns,Superfície_m2,216
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,36,Comunitats de béns,Superfície_m2,339
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,37,Comunitats de béns,Superfície_m2,98
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,39,Comunitats de béns,Superfície_m2,1008
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,40,Comunitats de béns,Superfície_m2,938
2025,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,41,Comunitats de béns,Superfície_m2,612
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,50,Comunitats de béns,Superfície_m2,1101
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,51,Comunitats de béns,Superfície_m2,1166
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,56,Comunitats de béns,Superfície_m2,315
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,59,Comunitats de béns,Superfície_m2,6317
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,61,Comunitats de béns,Superfície_m2,118
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,63,Comunitats de béns,Superfície_m2,1378
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,64,Comunitats de béns,Superfície_m2,4245
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,65,Comunitats de béns,Superfície_m2,188
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,67,Comunitats de béns,Superfície_m2,1416
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,70,Comunitats de béns,Superfície_m2,6368
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,71,Comunitats de béns,Superfície_m2,1032
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,74,Comunitats de béns,Superfície_m2,83
2025,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,75,Comunitats de béns,Superfície_m2,46
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,80,Comunitats de béns,Superfície_m2,1751
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,81,Comunitats de béns,Superfície_m2,2584
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,82,Comunitats de béns,Superfície_m2,775
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,83,Comunitats de béns,Superfície_m2,67
2025,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,85,Comunitats de béns,Superfície_m2,67
